units,date,store_nbr,item_nbr
8,2012-10-22,31,67
2,2012-10-22,31,98
44,2012-10-22,32,9
60,2012-10-22,32,45
1,2012-10-22,32,86
141,2012-10-22,33,9
179,2012-10-22,33,44
1,2012-10-22,33,93
64,2012-10-22,34,9
1,2012-10-22,34,31
90,2012-10-22,34,45
19,2012-10-22,35,16
1,2012-10-22,35,24
14,2012-10-22,35,66
41,2012-10-22,36,9
58,2012-10-22,36,44
41,2012-10-22,37,5
54,2012-10-22,37,45
2,2012-10-22,37,53
48,2012-10-22,38,9
74,2012-10-22,38,45
1,2012-10-22,38,52
4,2012-10-22,38,93
10,2012-10-22,39,9
12,2012-10-22,39,36
37,2012-10-22,40,5
59,2012-10-22,40,45
2,2012-10-22,40,93
34,2012-10-22,41,16
26,2012-10-22,41,68
42,2012-10-22,42,5
74,2012-10-22,42,45
28,2012-10-22,43,16
9,2012-10-22,43,37
30,2012-10-22,44,5
47,2012-10-22,44,68
2,2012-10-22,44,94
9,2012-10-22,45,9
4,2012-10-22,45,26
16,2012-10-23,1,9
2,2012-10-23,1,40
2,2012-10-23,1,89
70,2012-10-23,2,5
110,2012-10-23,2,44
54,2012-10-23,3,5
73,2012-10-23,3,45
52,2012-10-23,4,9
3,2012-10-23,4,27
2,2012-10-23,4,90
19,2012-10-23,5,16
9,2012-10-23,5,37
44,2012-10-23,6,9
48,2012-10-23,6,45
50,2012-10-23,7,5
14,2012-10-23,7,23
1,2012-10-23,7,93
8,2012-10-23,8,5
8,2012-10-23,8,23
3,2012-10-23,8,59
1,2012-10-23,8,84
1,2012-10-23,8,93
4,2012-10-23,8,100
56,2012-10-23,9,5
4,2012-10-23,9,10
6,2012-10-23,9,42
98,2012-10-23,9,45
48,2012-10-23,10,5
2,2012-10-23,10,21
10,2012-10-23,10,37
6,2012-10-23,10,93
28,2012-10-23,11,9
35,2012-10-23,11,68
5,2012-10-23,11,87
35,2012-10-23,12,16
10,2012-10-23,12,37
2,2012-10-23,12,93
93,2012-10-23,13,5
80,2012-10-23,13,36
3,2012-10-23,13,46
7,2012-10-23,14,9
7,2012-10-23,14,25
29,2012-10-23,15,5
1,2012-10-23,15,17
67,2012-10-23,15,45
32,2012-10-23,16,16
127,2012-10-23,16,25
2,2012-10-23,16,93
132,2012-10-23,17,9
55,2012-10-23,17,37
123,2012-10-23,17,48
14,2012-10-23,18,5
19,2012-10-23,18,37
19,2012-10-23,19,16
3,2012-10-23,19,69
5,2012-10-23,19,83
81,2012-10-23,20,5
22,2012-10-23,20,41
46,2012-10-23,21,5
66,2012-10-23,21,44
10,2012-10-23,22,9
22,2012-10-23,22,68
1,2012-10-23,22,93
70,2012-10-23,23,5
31,2012-10-23,23,45
36,2012-10-23,24,6
26,2012-10-23,24,43
104,2012-10-23,25,9
1,2012-10-23,25,12
76,2012-10-23,25,45
11,2012-10-23,25,81
2,2012-10-23,25,93
76,2012-10-23,26,5
52,2012-10-23,26,45
31,2012-10-23,27,9
34,2012-10-23,27,68
1,2012-10-23,27,80
58,2012-10-23,28,5
2,2012-10-23,28,35
47,2012-10-23,28,45
38,2012-10-23,29,8
15,2012-10-23,29,41
77,2012-10-23,29,45
38,2012-10-23,30,16
172,2012-10-23,30,44
40,2012-10-23,31,9
81,2012-10-23,31,45
6,2012-10-23,31,67
24,2012-10-23,32,9
2,2012-10-23,32,19
22,2012-10-23,32,45
88,2012-10-23,33,9
136,2012-10-23,33,44
3,2012-10-23,33,93
54,2012-10-23,34,9
83,2012-10-23,34,45
4,2012-10-23,34,93
21,2012-10-23,35,16
1,2012-10-23,35,24
13,2012-10-23,35,66
40,2012-10-23,36,9
1,2012-10-23,36,30
57,2012-10-23,36,44
27,2012-10-23,37,5
58,2012-10-23,37,45
3,2012-10-23,37,53
56,2012-10-23,38,9
54,2012-10-23,38,45
3,2012-10-23,38,52
7,2012-10-23,38,93
7,2012-10-23,39,36
31,2012-10-23,40,5
2,2012-10-23,40,15
45,2012-10-23,40,45
5,2012-10-23,40,51
13,2012-10-23,40,93
19,2012-10-23,41,16
15,2012-10-23,41,68
15,2012-10-23,42,5
58,2012-10-23,42,45
1,2012-10-23,42,82
24,2012-10-23,43,16
5,2012-10-23,43,37
27,2012-10-23,44,5
38,2012-10-23,44,68
1,2012-10-23,44,94
30,2012-10-23,45,9
6,2012-10-23,45,26
27,2012-10-24,1,9
2,2012-10-24,1,28
2,2012-10-24,1,93
60,2012-10-24,2,5
94,2012-10-24,2,44
28,2012-10-24,3,5
66,2012-10-24,3,45
89,2012-10-24,4,9
3,2012-10-24,4,27
1,2012-10-24,4,90
1,2012-10-24,4,101
10,2012-10-24,5,16
3,2012-10-24,5,20
4,2012-10-24,5,37
44,2012-10-24,6,9
53,2012-10-24,6,45
34,2012-10-24,7,5
34,2012-10-24,7,23
7,2012-10-24,7,93
42,2012-10-24,8,5
2,2012-10-24,8,23
4,2012-10-24,8,93
33,2012-10-24,9,5
2,2012-10-24,9,10
8,2012-10-24,9,42
57,2012-10-24,9,45
19,2012-10-24,10,5
1,2012-10-24,10,21
13,2012-10-24,10,37
7,2012-10-24,10,93
11,2012-10-24,11,9
29,2012-10-24,11,68
28,2012-10-24,12,16
7,2012-10-24,12,37
4,2012-10-24,12,93
58,2012-10-24,13,5
75,2012-10-24,13,36
2,2012-10-24,13,93
35,2012-10-24,14,9
9,2012-10-24,14,25
1,2012-10-24,14,33
21,2012-10-24,15,5
7,2012-10-24,15,15
1,2012-10-24,15,17
70,2012-10-24,15,45
6,2012-10-24,15,49
6,2012-10-24,15,93
20,2012-10-24,16,16
113,2012-10-24,16,25
25,2012-10-24,17,9
69,2012-10-24,17,37
116,2012-10-24,17,48
1,2012-10-24,17,71
28,2012-10-24,18,5
4,2012-10-24,18,37
1,2012-10-24,18,72
11,2012-10-24,19,16
1,2012-10-24,19,69
9,2012-10-24,19,83
90,2012-10-24,20,5
2,2012-10-24,20,18
42,2012-10-24,20,41
38,2012-10-24,21,5
67,2012-10-24,21,44
2,2012-10-24,21,91
73,2012-10-24,22,9
2,2012-10-24,22,54
28,2012-10-24,22,68
14,2012-10-24,23,5
23,2012-10-24,23,45
11,2012-10-24,24,6
33,2012-10-24,24,43
69,2012-10-24,25,9
4,2012-10-24,25,12
72,2012-10-24,25,45
5,2012-10-24,25,50
6,2012-10-24,25,81
26,2012-10-24,26,5
45,2012-10-24,26,45
17,2012-10-24,27,9
2,2012-10-24,27,21
31,2012-10-24,27,68
48,2012-10-24,28,5
1,2012-10-24,28,35
50,2012-10-24,28,45
40,2012-10-24,29,8
25,2012-10-24,29,41
60,2012-10-24,29,45
34,2012-10-24,30,16
134,2012-10-24,30,44
52,2012-10-24,31,9
65,2012-10-24,31,45
6,2012-10-24,31,67
1,2012-10-24,31,98
33,2012-10-24,32,9
2,2012-10-24,32,19
62,2012-10-24,32,45
1,2012-10-24,32,86
2,2012-10-24,32,93
76,2012-10-24,33,9
133,2012-10-24,33,44
63,2012-10-24,34,9
78,2012-10-24,34,45
3,2012-10-24,34,52
31,2012-10-24,35,16
3,2012-10-24,35,24
4,2012-10-24,35,66
4,2012-10-24,35,93
33,2012-10-24,36,9
45,2012-10-24,36,44
68,2012-10-24,37,5
6,2012-10-24,37,15
59,2012-10-24,37,45
50,2012-10-24,38,9
60,2012-10-24,38,45
2,2012-10-24,38,93
1,2012-10-24,39,9
14,2012-10-24,39,36
36,2012-10-24,40,5
3,2012-10-24,40,15
50,2012-10-24,40,45
2,2012-10-24,40,51
5,2012-10-24,40,93
26,2012-10-24,41,16
22,2012-10-24,41,68
6,2012-10-24,42,5
80,2012-10-24,42,45
33,2012-10-24,43,16
10,2012-10-24,43,37
88,2012-10-24,44,5
28,2012-10-24,44,68
20,2012-10-24,44,93
1,2012-10-24,44,94
3,2012-10-24,45,9
3,2012-10-24,45,26
19,2012-10-25,1,9
5,2012-10-25,1,28
3,2012-10-25,1,89
6,2012-10-25,1,93
55,2012-10-25,2,5
91,2012-10-25,2,44
3,2012-10-25,2,93
26,2012-10-25,3,5
69,2012-10-25,3,45
7,2012-10-25,3,93
122,2012-10-25,4,9
1,2012-10-25,4,27
18,2012-10-25,5,16
1,2012-10-25,5,20
13,2012-10-25,5,37
3,2012-10-25,5,93
30,2012-10-25,6,9
57,2012-10-25,6,45
52,2012-10-25,7,5
19,2012-10-25,7,23
7,2012-10-25,7,93
70,2012-10-25,8,5
8,2012-10-25,8,23
2,2012-10-25,8,59
1,2012-10-25,8,93
23,2012-10-25,9,5
1,2012-10-25,9,10
8,2012-10-25,9,42
85,2012-10-25,9,45
30,2012-10-25,10,5
1,2012-10-25,10,21
18,2012-10-25,10,37
25,2012-10-25,10,93
5,2012-10-25,11,9
33,2012-10-25,11,68
38,2012-10-25,12,16
11,2012-10-25,12,37
1,2012-10-25,12,93
74,2012-10-25,13,5
90,2012-10-25,13,36
2,2012-10-25,13,46
1,2012-10-25,13,93
20,2012-10-25,14,9
13,2012-10-25,14,25
58,2012-10-25,15,5
3,2012-10-25,15,15
69,2012-10-25,15,45
5,2012-10-25,15,49
12,2012-10-25,15,93
45,2012-10-25,16,16
112,2012-10-25,16,25
1,2012-10-25,16,50
1,2012-10-25,16,85
52,2012-10-25,17,9
50,2012-10-25,17,37
147,2012-10-25,17,48
13,2012-10-25,18,5
13,2012-10-25,18,37
1,2012-10-25,18,72
16,2012-10-25,19,16
13,2012-10-25,19,83
30,2012-10-25,20,5
28,2012-10-25,20,41
33,2012-10-25,21,5
71,2012-10-25,21,44
1,2012-10-25,21,91
48,2012-10-25,22,9
47,2012-10-25,22,68
20,2012-10-25,22,93
35,2012-10-25,23,5
31,2012-10-25,23,45
2,2012-10-25,24,6
20,2012-10-25,24,43
2,2012-10-25,24,60
85,2012-10-25,25,9
55,2012-10-25,25,45
3,2012-10-25,25,50
9,2012-10-25,25,81
2,2012-10-25,25,84
63,2012-10-25,26,5
41,2012-10-25,26,45
21,2012-10-25,27,9
1,2012-10-25,27,21
32,2012-10-25,27,68
2,2012-10-25,27,80
24,2012-10-25,27,93
46,2012-10-25,28,5
1,2012-10-25,28,35
50,2012-10-25,28,45
9,2012-10-25,29,8
24,2012-10-25,29,41
68,2012-10-25,29,45
32,2012-10-25,30,16
171,2012-10-25,30,44
2,2012-10-25,30,65
39,2012-10-25,31,9
93,2012-10-25,31,45
10,2012-10-25,31,67
4,2012-10-25,31,93
1,2012-10-25,31,98
46,2012-10-25,32,9
32,2012-10-25,32,45
8,2012-10-25,32,93
71,2012-10-25,33,9
166,2012-10-25,33,44
2,2012-10-25,33,93
32,2012-10-25,34,9
91,2012-10-25,34,45
3,2012-10-25,34,93
20,2012-10-25,35,16
2,2012-10-25,35,66
21,2012-10-25,36,9
1,2012-10-25,36,30
70,2012-10-25,36,44
34,2012-10-25,37,5
12,2012-10-25,37,15
38,2012-10-25,37,45
50,2012-10-25,38,9
73,2012-10-25,38,45
12,2012-10-25,39,36
45,2012-10-25,40,5
40,2012-10-25,40,45
1,2012-10-25,40,51
2,2012-10-25,40,93
27,2012-10-25,41,16
42,2012-10-25,41,68
2,2012-10-25,41,93
31,2012-10-25,42,5
61,2012-10-25,42,45
3,2012-10-25,42,82
28,2012-10-25,43,16
6,2012-10-25,43,37
10,2012-10-25,44,5
45,2012-10-25,44,68
8,2012-10-25,44,93
8,2012-10-25,45,9
8,2012-10-25,45,26
1,2012-10-25,45,50
24,2012-10-26,1,9
1,2012-10-26,1,28
2,2012-10-26,1,93
36,2012-10-26,2,5
98,2012-10-26,2,44
2,2012-10-26,2,93
54,2012-10-26,3,5
56,2012-10-26,3,45
126,2012-10-26,4,9
3,2012-10-26,4,27
26,2012-10-26,5,16
1,2012-10-26,5,20
16,2012-10-26,5,37
37,2012-10-26,5,93
46,2012-10-26,6,9
50,2012-10-26,6,45
82,2012-10-26,7,5
24,2012-10-26,7,23
79,2012-10-26,8,5
13,2012-10-26,8,23
3,2012-10-26,8,93
1,2012-10-26,8,100
38,2012-10-26,9,5
10,2012-10-26,9,42
75,2012-10-26,9,45
4,2012-10-26,9,93
26,2012-10-26,10,5
30,2012-10-26,10,37
4,2012-10-26,10,86
50,2012-10-26,10,93
34,2012-10-26,11,9
52,2012-10-26,11,68
7,2012-10-26,11,86
3,2012-10-26,11,87
42,2012-10-26,12,16
25,2012-10-26,12,37
2,2012-10-26,12,86
5,2012-10-26,12,93
50,2012-10-26,13,5
64,2012-10-26,13,36
1,2012-10-26,13,46
7,2012-10-26,13,93
10,2012-10-26,14,9
17,2012-10-26,14,25
2,2012-10-26,14,33
2,2012-10-26,14,93
35,2012-10-26,15,5
1,2012-10-26,15,15
1,2012-10-26,15,17
91,2012-10-26,15,45
2,2012-10-26,15,49
1,2012-10-26,15,93
53,2012-10-26,16,16
163,2012-10-26,16,25
28,2012-10-26,17,9
62,2012-10-26,17,37
150,2012-10-26,17,48
8,2012-10-26,18,5
7,2012-10-26,18,37
1,2012-10-26,18,72
26,2012-10-26,19,16
2,2012-10-26,19,75
11,2012-10-26,19,83
106,2012-10-26,20,5
2,2012-10-26,20,18
29,2012-10-26,20,41
59,2012-10-26,21,5
61,2012-10-26,21,44
40,2012-10-26,22,9
2,2012-10-26,22,54
42,2012-10-26,22,68
51,2012-10-26,22,93
24,2012-10-26,23,5
33,2012-10-26,23,45
14,2012-10-26,24,6
53,2012-10-26,24,43
1,2012-10-26,24,60
1,2012-10-26,24,97
110,2012-10-26,25,9
68,2012-10-26,25,45
6,2012-10-26,25,81
1,2012-10-26,25,93
74,2012-10-26,26,5
61,2012-10-26,26,45
21,2012-10-26,27,9
3,2012-10-26,27,21
30,2012-10-26,27,68
27,2012-10-26,27,93
20,2012-10-26,28,5
1,2012-10-26,28,35
59,2012-10-26,28,45
26,2012-10-26,29,8
17,2012-10-26,29,41
51,2012-10-26,29,45
32,2012-10-26,30,16
142,2012-10-26,30,44
50,2012-10-26,31,9
67,2012-10-26,31,45
8,2012-10-26,31,67
1,2012-10-26,31,98
16,2012-10-26,32,9
39,2012-10-26,32,45
4,2012-10-26,32,51
115,2012-10-26,33,9
150,2012-10-26,33,44
5,2012-10-26,33,93
47,2012-10-26,34,9
100,2012-10-26,34,45
1,2012-10-26,34,52
1,2012-10-26,34,93
30,2012-10-26,35,16
2,2012-10-26,35,24
11,2012-10-26,35,66
23,2012-10-26,36,9
70,2012-10-26,36,44
26,2012-10-26,37,5
39,2012-10-26,37,45
2,2012-10-26,37,53
73,2012-10-26,38,9
95,2012-10-26,38,45
1,2012-10-26,38,52
3,2012-10-26,38,93
7,2012-10-26,39,9
5,2012-10-26,39,36
44,2012-10-26,40,5
43,2012-10-26,40,45
4,2012-10-26,40,93
10,2012-10-26,41,16
30,2012-10-26,41,68
4,2012-10-26,41,86
35,2012-10-26,41,93
61,2012-10-26,42,5
41,2012-10-26,42,45
41,2012-10-26,43,16
13,2012-10-26,43,37
14,2012-10-26,43,93
65,2012-10-26,44,5
57,2012-10-26,44,68
20,2012-10-26,44,93
1,2012-10-26,44,94
5,2012-10-26,45,9
7,2012-10-26,45,26
1,2012-10-26,45,34
67,2012-10-27,1,9
7,2012-10-27,1,28
1,2012-10-27,1,89
127,2012-10-27,2,5
4,2012-10-27,2,11
156,2012-10-27,2,44
1,2012-10-27,2,85
1,2012-10-27,2,93
54,2012-10-27,3,5
70,2012-10-27,3,45
169,2012-10-27,4,9
8,2012-10-27,4,27
2,2012-10-27,4,90
6,2012-10-27,4,101
26,2012-10-27,5,16
1,2012-10-27,5,20
1,2012-10-27,5,32
15,2012-10-27,5,37
23,2012-10-27,5,93
42,2012-10-27,6,9
63,2012-10-27,6,45
83,2012-10-27,7,5
25,2012-10-27,7,23
91,2012-10-27,8,5
11,2012-10-27,8,23
1,2012-10-27,8,59
1,2012-10-27,8,93
51,2012-10-27,9,5
9,2012-10-27,9,42
81,2012-10-27,9,45
57,2012-10-27,10,5
1,2012-10-27,10,21
9,2012-10-27,10,37
4,2012-10-27,10,86
9,2012-10-27,10,93
43,2012-10-27,11,9
40,2012-10-27,11,68
2,2012-10-27,11,87
39,2012-10-27,12,16
18,2012-10-27,12,37
10,2012-10-27,12,86
16,2012-10-27,12,93
123,2012-10-27,13,5
106,2012-10-27,13,36
1,2012-10-27,13,93
46,2012-10-27,14,9
33,2012-10-27,14,25
1,2012-10-27,14,33
43,2012-10-27,15,5
1,2012-10-27,15,17
143,2012-10-27,15,45
4,2012-10-27,15,93
94,2012-10-27,16,16
263,2012-10-27,16,25
3,2012-10-27,16,39
5,2012-10-27,16,50
1,2012-10-27,16,85
2,2012-10-27,16,93
82,2012-10-27,17,9
58,2012-10-27,17,37
199,2012-10-27,17,48
37,2012-10-27,18,5
4,2012-10-27,18,37
1,2012-10-27,18,72
24,2012-10-27,19,16
2,2012-10-27,19,69
2,2012-10-27,19,75
16,2012-10-27,19,83
1,2012-10-27,19,88
1,2012-10-27,19,93
63,2012-10-27,20,5
36,2012-10-27,20,41
35,2012-10-27,21,5
67,2012-10-27,21,44
40,2012-10-27,22,9
46,2012-10-27,22,68
1,2012-10-27,22,93
20,2012-10-27,23,5
1,2012-10-27,23,29
33,2012-10-27,23,45
85,2012-10-27,24,6
56,2012-10-27,24,43
1,2012-10-27,24,60
1,2012-10-27,24,97
137,2012-10-27,25,9
97,2012-10-27,25,45
16,2012-10-27,25,81
3,2012-10-27,25,93
69,2012-10-27,26,5
46,2012-10-27,26,45
57,2012-10-27,27,9
3,2012-10-27,27,21
43,2012-10-27,27,68
10,2012-10-27,27,93
7,2012-10-27,28,5
45,2012-10-27,28,45
23,2012-10-27,29,8
24,2012-10-27,29,41
56,2012-10-27,29,45
37,2012-10-27,30,16
270,2012-10-27,30,44
1,2012-10-27,30,65
69,2012-10-27,31,9
96,2012-10-27,31,45
16,2012-10-27,31,67
4,2012-10-27,31,98
83,2012-10-27,32,9
66,2012-10-27,32,45
4,2012-10-27,32,51
1,2012-10-27,32,93
71,2012-10-27,33,9
176,2012-10-27,33,44
86,2012-10-27,34,9
111,2012-10-27,34,45
2,2012-10-27,34,52
61,2012-10-27,35,16
4,2012-10-27,35,24
31,2012-10-27,35,66
1,2012-10-27,35,93
19,2012-10-27,36,9
1,2012-10-27,36,30
62,2012-10-27,36,44
38,2012-10-27,37,5
2,2012-10-27,37,15
93,2012-10-27,37,45
86,2012-10-27,38,9
95,2012-10-27,38,45
2,2012-10-27,38,52
2,2012-10-27,38,98
5,2012-10-27,39,9
7,2012-10-27,39,36
61,2012-10-27,40,5
3,2012-10-27,40,15
78,2012-10-27,40,45
22,2012-10-27,41,16
52,2012-10-27,41,68
2,2012-10-27,41,93
39,2012-10-27,42,5
83,2012-10-27,42,45
49,2012-10-27,43,16
8,2012-10-27,43,37
35,2012-10-27,44,5
60,2012-10-27,44,68
2,2012-10-27,44,94
20,2012-10-27,45,9
8,2012-10-27,45,26
18,2012-10-28,1,9
5,2012-10-28,1,28
5,2012-10-28,1,89
6,2012-10-28,1,93
89,2012-10-28,2,5
1,2012-10-28,2,11
113,2012-10-28,2,44
2,2012-10-28,2,93
70,2012-10-28,3,5
93,2012-10-28,3,45
250,2012-10-28,4,9
13,2012-10-28,4,27
2,2012-10-28,4,90
1,2012-10-28,4,97
1,2012-10-28,4,101
27,2012-10-28,5,16
3,2012-10-28,5,20
16,2012-10-28,5,37
84,2012-10-28,6,9
55,2012-10-28,6,45
84,2012-10-28,7,5
47,2012-10-28,7,23
151,2012-10-28,8,5
13,2012-10-28,8,23
1,2012-10-28,8,93
81,2012-10-28,9,5
12,2012-10-28,9,42
82,2012-10-28,9,45
37,2012-10-28,10,5
1,2012-10-28,10,21
23,2012-10-28,10,37
4,2012-10-28,10,93
72,2012-10-28,11,9
59,2012-10-28,11,68
4,2012-10-28,11,87
48,2012-10-28,12,16
13,2012-10-28,12,37
2,2012-10-28,12,79
1,2012-10-28,12,86
3,2012-10-28,12,93
105,2012-10-28,13,5
119,2012-10-28,13,36
1,2012-10-28,13,46
47,2012-10-28,14,9
1,2012-10-28,14,25
3,2012-10-28,14,33
1,2012-10-28,14,88
3,2012-10-28,14,93
76,2012-10-28,15,5
4,2012-10-28,15,15
2,2012-10-28,15,17
152,2012-10-28,15,45
175,2012-10-28,16,16
577,2012-10-28,16,25
1,2012-10-28,16,39
1,2012-10-28,16,50
1,2012-10-28,16,85
13,2012-10-28,16,93
118,2012-10-28,17,9
81,2012-10-28,17,37
188,2012-10-28,17,48
1,2012-10-28,17,71
22,2012-10-28,18,5
12,2012-10-28,18,37
1,2012-10-28,18,72
49,2012-10-28,19,16
4,2012-10-28,19,69
4,2012-10-28,19,75
25,2012-10-28,19,83
1,2012-10-28,19,88
3,2012-10-28,19,93
90,2012-10-28,20,5
2,2012-10-28,20,18
38,2012-10-28,20,41
2,2012-10-28,20,93
45,2012-10-28,21,5
90,2012-10-28,21,44
1,2012-10-28,21,91
61,2012-10-28,22,9
1,2012-10-28,22,54
34,2012-10-28,22,68
46,2012-10-28,23,5
52,2012-10-28,23,45
82,2012-10-28,24,6
39,2012-10-28,24,43
69,2012-10-28,25,9
116,2012-10-28,25,45
15,2012-10-28,25,81
45,2012-10-28,26,5
49,2012-10-28,26,45
43,2012-10-28,27,9
1,2012-10-28,27,21
45,2012-10-28,27,68
1,2012-10-28,27,80
23,2012-10-28,28,5
40,2012-10-28,28,45
24,2012-10-28,29,8
30,2012-10-28,29,41
83,2012-10-28,29,45
35,2012-10-28,30,16
213,2012-10-28,30,44
1,2012-10-28,30,65
94,2012-10-28,31,9
122,2012-10-28,31,45
16,2012-10-28,31,67
47,2012-10-28,32,9
54,2012-10-28,32,45
1,2012-10-28,32,51
196,2012-10-28,33,9
206,2012-10-28,33,44
32,2012-10-28,34,9
104,2012-10-28,34,45
2,2012-10-28,34,52
5,2012-10-28,34,93
68,2012-10-28,35,16
14,2012-10-28,35,24
18,2012-10-28,35,66
43,2012-10-28,35,93
18,2012-10-28,36,9
3,2012-10-28,36,30
53,2012-10-28,36,44
35,2012-10-28,37,5
72,2012-10-28,37,45
2,2012-10-28,37,53
103,2012-10-28,38,9
99,2012-10-28,38,45
2,2012-10-28,38,52
25,2012-10-28,39,36
63,2012-10-28,40,5
2,2012-10-28,40,15
71,2012-10-28,40,45
8,2012-10-28,40,93
10,2012-10-28,41,16
39,2012-10-28,41,68
1,2012-10-28,41,86
17,2012-10-28,42,5
82,2012-10-28,42,45
2,2012-10-28,42,82
46,2012-10-28,43,16
22,2012-10-28,43,37
40,2012-10-28,44,5
28,2012-10-28,44,68
2,2012-10-28,44,94
47,2012-10-28,45,9
14,2012-10-28,45,26
27,2012-10-29,1,9
3,2012-10-29,1,28
3,2012-10-29,1,89
14,2012-10-29,1,93
78,2012-10-29,2,5
105,2012-10-29,2,44
77,2012-10-29,3,5
74,2012-10-29,3,45
141,2012-10-29,4,9
10,2012-10-29,4,27
2,2012-10-29,4,93
16,2012-10-29,5,16
13,2012-10-29,5,37
67,2012-10-29,6,9
60,2012-10-29,6,45
47,2012-10-29,7,5
14,2012-10-29,7,23
2,2012-10-29,7,93
96,2012-10-29,8,5
12,2012-10-29,8,23
1,2012-10-29,8,59
2,2012-10-29,8,100
61,2012-10-29,9,5
1,2012-10-29,9,10
9,2012-10-29,9,42
93,2012-10-29,9,45
30,2012-10-29,10,5
21,2012-10-29,10,37
4,2012-10-29,10,93
44,2012-10-29,11,9
53,2012-10-29,11,68
1,2012-10-29,11,87
29,2012-10-29,12,16
32,2012-10-29,12,37
3,2012-10-29,12,79
66,2012-10-29,13,5
116,2012-10-29,13,36
3,2012-10-29,13,46
14,2012-10-29,14,9
15,2012-10-29,14,25
1,2012-10-29,14,33
2,2012-10-29,14,88
1,2012-10-29,14,93
41,2012-10-29,15,5
1,2012-10-29,15,17
92,2012-10-29,15,45
30,2012-10-29,16,16
3,2012-10-29,16,25
130,2012-10-29,17,9
46,2012-10-29,17,37
144,2012-10-29,17,48
16,2012-10-29,18,5
6,2012-10-29,18,37
2,2012-10-29,18,72
25,2012-10-29,19,16
1,2012-10-29,19,69
8,2012-10-29,19,83
37,2012-10-29,20,5
1,2012-10-29,20,18
35,2012-10-29,20,41
26,2012-10-29,21,5
64,2012-10-29,21,44
44,2012-10-29,22,9
3,2012-10-29,22,54
32,2012-10-29,22,68
41,2012-10-29,23,5
1,2012-10-29,23,29
41,2012-10-29,23,45
10,2012-10-29,24,6
51,2012-10-29,24,43
4,2012-10-29,24,60
1,2012-10-29,24,97
71,2012-10-29,25,9
1,2012-10-29,25,12
75,2012-10-29,25,45
16,2012-10-29,25,81
49,2012-10-29,26,5
47,2012-10-29,26,45
61,2012-10-29,27,9
1,2012-10-29,27,21
35,2012-10-29,27,68
23,2012-10-29,28,5
1,2012-10-29,28,35
47,2012-10-29,28,45
44,2012-10-29,29,8
17,2012-10-29,29,41
60,2012-10-29,29,45
50,2012-10-29,30,16
144,2012-10-29,30,44
62,2012-10-29,31,9
75,2012-10-29,31,45
11,2012-10-29,31,67
109,2012-10-29,32,9
65,2012-10-29,32,45
126,2012-10-29,33,9
153,2012-10-29,33,44
2,2012-10-29,33,85
44,2012-10-29,34,9
87,2012-10-29,34,45
3,2012-10-29,34,52
1,2012-10-29,34,93
21,2012-10-29,35,16
10,2012-10-29,36,9
2,2012-10-29,36,30
68,2012-10-29,36,44
44,2012-10-29,37,5
54,2012-10-29,37,45
59,2012-10-29,38,9
50,2012-10-29,38,45
2,2012-10-29,38,52
3,2012-10-29,39,9
18,2012-10-29,39,36
45,2012-10-29,40,5
53,2012-10-29,40,45
1,2012-10-29,40,51
24,2012-10-29,41,16
32,2012-10-29,41,68
13,2012-10-29,42,5
59,2012-10-29,42,45
1,2012-10-29,42,82
33,2012-10-29,43,16
8,2012-10-29,43,37
16,2012-10-29,44,5
60,2012-10-29,44,68
3,2012-10-29,44,94
10,2012-10-29,45,9
1,2012-10-30,1,28
1,2012-10-30,1,89
50,2012-10-30,2,5
1,2012-10-30,2,11
96,2012-10-30,2,44
64,2012-10-30,3,5
59,2012-10-30,3,45
138,2012-10-30,4,9
4,2012-10-30,4,27
3,2012-10-30,4,90
2,2012-10-30,4,93
15,2012-10-30,5,16
2,2012-10-30,5,20
1,2012-10-30,5,32
6,2012-10-30,5,37
22,2012-10-30,6,9
47,2012-10-30,6,45
80,2012-10-30,7,5
39,2012-10-30,7,23
7,2012-10-30,7,93
49,2012-10-30,8,5
11,2012-10-30,8,23
1,2012-10-30,8,59
11,2012-10-30,8,93
6,2012-10-30,8,100
56,2012-10-30,9,5
11,2012-10-30,9,42
54,2012-10-30,9,45
54,2012-10-30,10,5
2,2012-10-30,10,21
24,2012-10-30,10,37
3,2012-10-30,10,93
9,2012-10-30,11,9
49,2012-10-30,11,68
2,2012-10-30,11,87
30,2012-10-30,12,16
9,2012-10-30,12,37
1,2012-10-30,12,79
37,2012-10-30,13,5
64,2012-10-30,13,36
5,2012-10-30,13,46
1,2012-10-30,14,9
11,2012-10-30,14,25
1,2012-10-30,14,88
5,2012-10-30,14,93
33,2012-10-30,15,5
1,2012-10-30,15,15
2,2012-10-30,15,17
84,2012-10-30,15,45
25,2012-10-30,16,16
83,2012-10-30,16,25
63,2012-10-30,17,9
51,2012-10-30,17,37
119,2012-10-30,17,48
1,2012-10-30,17,71
16,2012-10-30,18,5
9,2012-10-30,18,37
17,2012-10-30,19,16
2,2012-10-30,19,69
1,2012-10-30,19,83
35,2012-10-30,20,5
1,2012-10-30,20,18
36,2012-10-30,20,41
27,2012-10-30,21,5
62,2012-10-30,21,44
62,2012-10-30,22,9
36,2012-10-30,22,68
14,2012-10-30,23,5
36,2012-10-30,23,45
11,2012-10-30,24,6
28,2012-10-30,24,43
4,2012-10-30,24,60
1,2012-10-30,24,97
100,2012-10-30,25,9
69,2012-10-30,25,45
