station_nbr,date,tmax,tmin,dayNum,weekday,weekend
4,2012-11-08,85,55,4,1,0
5,2012-11-08,M,M,4,1,0
6,2012-11-08,85,46,4,1,0
7,2012-11-08,79,54,4,1,0
8,2012-11-08,84,55,4,1,0
9,2012-11-08,55,34,4,1,0
10,2012-11-08,65,48,4,1,0
11,2012-11-08,66,39,4,1,0
12,2012-11-08,77,43,4,1,0
13,2012-11-08,64,34,4,1,0
14,2012-11-08,79,47,4,1,0
15,2012-11-08,38,31,4,1,0
16,2012-11-08,40,32,4,1,0
17,2012-11-08,77,39,4,1,0
18,2012-11-08,81,54,4,1,0
19,2012-11-08,44,37,4,1,0
20,2012-11-08,81,52,4,1,0
1,2012-11-09,53,37,5,1,0
2,2012-11-09,50,33,5,1,0
3,2012-11-09,77,59,5,1,0
4,2012-11-09,85,62,5,1,0
5,2012-11-09,M,M,5,1,0
6,2012-11-09,85,60,5,1,0
7,2012-11-09,80,61,5,1,0
8,2012-11-09,86,63,5,1,0
9,2012-11-09,55,33,5,1,0
10,2012-11-09,70,45,5,1,0
11,2012-11-09,71,37,5,1,0
12,2012-11-09,71,39,5,1,0
13,2012-11-09,68,36,5,1,0
14,2012-11-09,81,60,5,1,0
15,2012-11-09,51,34,5,1,0
16,2012-11-09,53,37,5,1,0
17,2012-11-09,78,59,5,1,0
18,2012-11-09,83,63,5,1,0
19,2012-11-09,48,32,5,1,0
20,2012-11-09,83,62,5,1,0
1,2012-11-10,54,33,6,0,1
2,2012-11-10,53,36,6,0,1
3,2012-11-10,76,64,6,0,1
4,2012-11-10,84,64,6,0,1
5,2012-11-10,M,M,6,0,1
6,2012-11-10,83,62,6,0,1
7,2012-11-10,76,63,6,0,1
8,2012-11-10,82,63,6,0,1
9,2012-11-10,68,45,6,0,1
10,2012-11-10,72,47,6,0,1
11,2012-11-10,72,39,6,0,1
12,2012-11-10,73,44,6,0,1
13,2012-11-10,53,19,6,0,1
14,2012-11-10,77,62,6,0,1
15,2012-11-10,52,27,6,0,1
16,2012-11-10,55,33,6,0,1
17,2012-11-10,77,65,6,0,1
18,2012-11-10,80,65,6,0,1
19,2012-11-10,65,48,6,0,1
20,2012-11-10,81,64,6,0,1
1,2012-11-11,63,33,7,0,1
2,2012-11-11,60,41,7,0,1
3,2012-11-11,71,31,7,0,1
4,2012-11-11,81,66,7,0,1
5,2012-11-11,M,M,7,0,1
6,2012-11-11,83,61,7,0,1
7,2012-11-11,72,31,7,0,1
8,2012-11-11,82,63,7,0,1
9,2012-11-11,57,23,7,0,1
10,2012-11-11,78,60,7,0,1
11,2012-11-11,78,52,7,0,1
12,2012-11-11,79,55,7,0,1
13,2012-11-11,31,14,7,0,1
14,2012-11-11,70,35,7,0,1
15,2012-11-11,60,30,7,0,1
16,2012-11-11,63,31,7,0,1
17,2012-11-11,72,33,7,0,1
18,2012-11-11,76,44,7,0,1
19,2012-11-11,67,39,7,0,1
20,2012-11-11,76,44,7,0,1
1,2012-11-12,69,50,1,1,0
2,2012-11-12,65,47,1,1,0
3,2012-11-12,53,26,1,1,0
4,2012-11-12,66,42,1,1,0
5,2012-11-12,M,M,1,1,0
6,2012-11-12,67,37,1,1,0
7,2012-11-12,51,24,1,1,0
8,2012-11-12,63,43,1,1,0
9,2012-11-12,26,20,1,1,0
10,2012-11-12,78,66,1,1,0
11,2012-11-12,78,58,1,1,0
12,2012-11-12,79,60,1,1,0
13,2012-11-12,49,12,1,1,0
14,2012-11-12,51,23,1,1,0
15,2012-11-12,67,30,1,1,0
16,2012-11-12,68,50,1,1,0
17,2012-11-12,54,25,1,1,0
18,2012-11-12,58,35,1,1,0
19,2012-11-12,39,26,1,1,0
20,2012-11-12,58,35,1,1,0
1,2012-11-13,66,40,2,1,0
2,2012-11-13,61,35,2,1,0
3,2012-11-13,58,32,2,1,0
4,2012-11-13,56,39,2,1,0
5,2012-11-13,M,M,2,1,0
6,2012-11-13,57,33,2,1,0
7,2012-11-13,56,30,2,1,0
8,2012-11-13,59,41,2,1,0
9,2012-11-13,43,16,2,1,0
10,2012-11-13,78,63,2,1,0
11,2012-11-13,79,58,2,1,0
12,2012-11-13,79,58,2,1,0
13,2012-11-13,51,28,2,1,0
14,2012-11-13,57,28,2,1,0
15,2012-11-13,61,26,2,1,0
16,2012-11-13,66,41,2,1,0
17,2012-11-13,59,26,2,1,0
18,2012-11-13,58,34,2,1,0
19,2012-11-13,38,22,2,1,0
20,2012-11-13,59,33,2,1,0
1,2012-11-14,47,32,3,1,0
2,2012-11-14,44,32,3,1,0
3,2012-11-14,59,34,3,1,0
4,2012-11-14,68,46,3,1,0
5,2012-11-14,M,M,3,1,0
6,2012-11-14,67,35,3,1,0
7,2012-11-14,61,36,3,1,0
8,2012-11-14,66,43,3,1,0
9,2012-11-14,51,34,3,1,0
10,2012-11-14,66,58,3,1,0
11,2012-11-14,63,55,3,1,0
12,2012-11-14,65,58,3,1,0
13,2012-11-14,58,25,3,1,0
14,2012-11-14,61,32,3,1,0
15,2012-11-14,47,22,3,1,0
16,2012-11-14,47,33,3,1,0
17,2012-11-14,60,29,3,1,0
18,2012-11-14,62,39,3,1,0
19,2012-11-14,45,29,3,1,0
20,2012-11-14,63,39,3,1,0
1,2012-11-15,45,30,4,1,0
2,2012-11-15,42,29,4,1,0
3,2012-11-15,62,33,4,1,0
4,2012-11-15,65,41,4,1,0
5,2012-11-15,M,M,4,1,0
6,2012-11-15,65,34,4,1,0
7,2012-11-15,63,36,4,1,0
8,2012-11-15,68,39,4,1,0
9,2012-11-15,53,28,4,1,0
10,2012-11-15,60,52,4,1,0
11,2012-11-15,61,50,4,1,0
12,2012-11-15,59,50,4,1,0
13,2012-11-15,44,24,4,1,0
14,2012-11-15,63,32,4,1,0
15,2012-11-15,45,18,4,1,0
16,2012-11-15,43,30,4,1,0
17,2012-11-15,63,30,4,1,0
18,2012-11-15,65,41,4,1,0
19,2012-11-15,49,31,4,1,0
20,2012-11-15,65,39,4,1,0
1,2012-11-16,46,32,5,1,0
2,2012-11-16,45,33,5,1,0
3,2012-11-16,63,32,5,1,0
4,2012-11-16,70,46,5,1,0
5,2012-11-16,M,M,5,1,0
6,2012-11-16,68,34,5,1,0
7,2012-11-16,62,34,5,1,0
8,2012-11-16,68,43,5,1,0
9,2012-11-16,44,20,5,1,0
10,2012-11-16,56,51,5,1,0
11,2012-11-16,55,50,5,1,0
12,2012-11-16,57,52,5,1,0
13,2012-11-16,88,29,5,1,0
14,2012-11-16,62,39,5,1,0
15,2012-11-16,44,23,5,1,0
16,2012-11-16,46,31,5,1,0
17,2012-11-16,64,30,5,1,0
18,2012-11-16,65,39,5,1,0
19,2012-11-16,48,31,5,1,0
20,2012-11-16,66,37,5,1,0
1,2012-11-17,48,28,6,0,1
2,2012-11-17,48,32,6,0,1
3,2012-11-17,62,32,6,0,1
4,2012-11-17,69,39,6,0,1
5,2012-11-17,M,M,6,0,1
6,2012-11-17,69,31,6,0,1
7,2012-11-17,62,37,6,0,1
8,2012-11-17,70,36,6,0,1
9,2012-11-17,56,31,6,0,1
10,2012-11-17,61,54,6,0,1
11,2012-11-17,62,53,6,0,1
12,2012-11-17,63,56,6,0,1
13,2012-11-17,62,37,6,0,1
14,2012-11-17,62,33,6,0,1
15,2012-11-17,48,20,6,0,1
16,2012-11-17,49,25,6,0,1
17,2012-11-17,63,30,6,0,1
18,2012-11-17,65,37,6,0,1
19,2012-11-17,53,27,6,0,1
20,2012-11-17,66,35,6,0,1
1,2012-11-18,48,25,7,0,1
2,2012-11-18,45,31,7,0,1
3,2012-11-18,66,41,7,0,1
4,2012-11-18,76,45,7,0,1
5,2012-11-18,M,M,7,0,1
6,2012-11-18,74,36,7,0,1
7,2012-11-18,65,49,7,0,1
8,2012-11-18,75,41,7,0,1
9,2012-11-18,58,44,7,0,1
10,2012-11-18,68,54,7,0,1
11,2012-11-18,71,52,7,0,1
12,2012-11-18,67,56,7,0,1
13,2012-11-18,61,32,7,0,1
14,2012-11-18,64,44,7,0,1
15,2012-11-18,47,18,7,0,1
16,2012-11-18,48,25,7,0,1
17,2012-11-18,65,35,7,0,1
18,2012-11-18,69,44,7,0,1
19,2012-11-18,53,30,7,0,1
20,2012-11-18,69,39,7,0,1
1,2012-11-19,49,26,1,1,0
2,2012-11-19,45,32,1,1,0
3,2012-11-19,72,51,1,1,0
4,2012-11-19,77,56,1,1,0
5,2012-11-19,M,M,1,1,0
6,2012-11-19,76,47,1,1,0
7,2012-11-19,71,52,1,1,0
8,2012-11-19,73,50,1,1,0
9,2012-11-19,60,39,1,1,0
10,2012-11-19,60,55,1,1,0
11,2012-11-19,59,54,1,1,0
12,2012-11-19,60,55,1,1,0
13,2012-11-19,55,30,1,1,0
14,2012-11-19,72,51,1,1,0
15,2012-11-19,48,16,1,1,0
16,2012-11-19,48,27,1,1,0
17,2012-11-19,73,47,1,1,0
18,2012-11-19,72,55,1,1,0
19,2012-11-19,53,36,1,1,0
20,2012-11-19,73,55,1,1,0
1,2012-11-20,51,25,2,1,0
2,2012-11-20,48,34,2,1,0
3,2012-11-20,73,42,2,1,0
4,2012-11-20,83,53,2,1,0
5,2012-11-20,M,M,2,1,0
6,2012-11-20,82,45,2,1,0
7,2012-11-20,73,41,2,1,0
8,2012-11-20,81,52,2,1,0
9,2012-11-20,54,31,2,1,0
10,2012-11-20,70,56,2,1,0
11,2012-11-20,71,52,2,1,0
12,2012-11-20,69,55,2,1,0
13,2012-11-20,66,29,2,1,0
14,2012-11-20,73,45,2,1,0
15,2012-11-20,49,17,2,1,0
16,2012-11-20,50,25,2,1,0
17,2012-11-20,75,39,2,1,0
18,2012-11-20,80,53,2,1,0
19,2012-11-20,52,34,2,1,0
20,2012-11-20,81,51,2,1,0
1,2012-11-21,52,33,3,1,0
2,2012-11-21,48,38,3,1,0
3,2012-11-21,77,37,3,1,0
4,2012-11-21,82,55,3,1,0
5,2012-11-21,M,M,3,1,0
6,2012-11-21,81,46,3,1,0
7,2012-11-21,75,45,3,1,0
8,2012-11-21,81,52,3,1,0
9,2012-11-21,62,36,3,1,0
10,2012-11-21,69,55,3,1,0
11,2012-11-21,70,48,3,1,0
12,2012-11-21,69,49,3,1,0
13,2012-11-21,70,37,3,1,0
14,2012-11-21,76,43,3,1,0
15,2012-11-21,50,23,3,1,0
16,2012-11-21,50,35,3,1,0
17,2012-11-21,78,34,3,1,0
18,2012-11-21,79,50,3,1,0
19,2012-11-21,59,34,3,1,0
20,2012-11-21,80,50,3,1,0
1,2012-11-22,56,37,4,1,0
2,2012-11-22,53,39,4,1,0
3,2012-11-22,76,58,4,1,0
4,2012-11-22,80,55,4,1,0
5,2012-11-22,M,M,4,1,0
6,2012-11-22,80,42,4,1,0
7,2012-11-22,75,58,4,1,0
8,2012-11-22,79,50,4,1,0
9,2012-11-22,58,24,4,1,0
10,2012-11-22,65,48,4,1,0
11,2012-11-22,68,39,4,1,0
12,2012-11-22,65,43,4,1,0
13,2012-11-22,50,25,4,1,0
14,2012-11-22,75,57,4,1,0
15,2012-11-22,53,20,4,1,0
16,2012-11-22,55,31,4,1,0
17,2012-11-22,77,53,4,1,0
18,2012-11-22,76,54,4,1,0
19,2012-11-22,63,44,4,1,0
20,2012-11-22,76,49,4,1,0
1,2012-11-23,57,32,5,1,0
2,2012-11-23,54,38,5,1,0
3,2012-11-23,59,34,5,1,0
4,2012-11-23,72,56,5,1,0
5,2012-11-23,M,M,5,1,0
6,2012-11-23,74,48,5,1,0
7,2012-11-23,58,29,5,1,0
8,2012-11-23,75,57,5,1,0
9,2012-11-23,27,15,5,1,0
10,2012-11-23,72,43,5,1,0
11,2012-11-23,72,34,5,1,0
12,2012-11-23,73,38,5,1,0
13,2012-11-23,53,20,5,1,0
14,2012-11-23,59,33,5,1,0
15,2012-11-23,58,24,5,1,0
16,2012-11-23,52,31,5,1,0
17,2012-11-23,60,32,5,1,0
18,2012-11-23,66,47,5,1,0
19,2012-11-23,44,27,5,1,0
20,2012-11-23,68,44,5,1,0
1,2012-11-24,48,32,6,0,1
2,2012-11-24,46,29,6,0,1
3,2012-11-24,54,26,6,0,1
4,2012-11-24,66,46,6,0,1
5,2012-11-24,M,M,6,0,1
6,2012-11-24,65,36,6,0,1
7,2012-11-24,59,26,6,0,1
8,2012-11-24,64,46,6,0,1
9,2012-11-24,30,10,6,0,1
10,2012-11-24,66,52,6,0,1
11,2012-11-24,66,38,6,0,1
12,2012-11-24,68,46,6,0,1
13,2012-11-24,58,32,6,0,1
14,2012-11-24,60,25,6,0,1
15,2012-11-24,45,29,6,0,1
16,2012-11-24,49,33,6,0,1
17,2012-11-24,58,23,6,0,1
18,2012-11-24,60,36,6,0,1
19,2012-11-24,30,24,6,0,1
20,2012-11-24,61,34,6,0,1
1,2012-11-25,39,30,7,0,1
2,2012-11-25,33,26,7,0,1
3,2012-11-25,65,39,7,0,1
4,2012-11-25,77,46,7,0,1
5,2012-11-25,M,M,7,0,1
6,2012-11-25,77,36,7,0,1
7,2012-11-25,66,40,7,0,1
8,2012-11-25,77,45,7,0,1
9,2012-11-25,31,26,7,0,1
10,2012-11-25,64,40,7,0,1
11,2012-11-25,66,30,7,0,1
12,2012-11-25,67,37,7,0,1
13,2012-11-25,63,30,7,0,1
14,2012-11-25,67,37,7,0,1
15,2012-11-25,37,28,7,0,1
16,2012-11-25,40,30,7,0,1
17,2012-11-25,67,33,7,0,1
18,2012-11-25,75,44,7,0,1
19,2012-11-25,40,25,7,0,1
20,2012-11-25,76,42,7,0,1
1,2012-11-26,47,28,1,1,0
2,2012-11-26,42,29,1,1,0
3,2012-11-26,48,34,1,1,0
4,2012-11-26,85,60,1,1,0
5,2012-11-26,M,M,1,1,0
6,2012-11-26,83,60,1,1,0
7,2012-11-26,52,34,1,1,0
8,2012-11-26,84,64,1,1,0
9,2012-11-26,26,12,1,1,0
10,2012-11-26,70,39,1,1,0
11,2012-11-26,71,31,1,1,0
12,2012-11-26,71,36,1,1,0
13,2012-11-26,33,19,1,1,0
14,2012-11-26,52,37,1,1,0
15,2012-11-26,43,21,1,1,0
16,2012-11-26,47,28,1,1,0
17,2012-11-26,48,36,1,1,0
18,2012-11-26,75,48,1,1,0
19,2012-11-26,31,20,1,1,0
20,2012-11-26,77,48,1,1,0
1,2012-11-27,37,25,2,1,0
2,2012-11-27,33,29,2,1,0
3,2012-11-27,48,24,2,1,0
4,2012-11-27,60,40,2,1,0
5,2012-11-27,M,M,2,1,0
6,2012-11-27,61,33,2,1,0
7,2012-11-27,50,25,2,1,0
8,2012-11-27,64,43,2,1,0
9,2012-11-27,38,14,2,1,0
10,2012-11-27,77,52,2,1,0
11,2012-11-27,76,44,2,1,0
12,2012-11-27,80,47,2,1,0
13,2012-11-27,59,19,2,1,0
14,2012-11-27,50,27,2,1,0
15,2012-11-27,35,17,2,1,0
16,2012-11-27,37,25,2,1,0
17,2012-11-27,49,27,2,1,0
18,2012-11-27,53,39,2,1,0
19,2012-11-27,31,16,2,1,0
20,2012-11-27,54,38,2,1,0
1,2012-11-28,37,27,3,1,0
2,2012-11-28,35,28,3,1,0
3,2012-11-28,59,27,3,1,0
4,2012-11-28,69,37,3,1,0
5,2012-11-28,M,M,3,1,0
6,2012-11-28,69,31,3,1,0
7,2012-11-28,62,32,3,1,0
8,2012-11-28,73,36,3,1,0
9,2012-11-28,36,25,3,1,0
10,2012-11-28,61,54,3,1,0
11,2012-11-28,58,48,3,1,0
12,2012-11-28,61,52,3,1,0
13,2012-11-28,58,26,3,1,0
14,2012-11-28,63,29,3,1,0
15,2012-11-28,38,17,3,1,0
16,2012-11-28,36,25,3,1,0
17,2012-11-28,61,23,3,1,0
18,2012-11-28,66,37,3,1,0
19,2012-11-28,41,26,3,1,0
20,2012-11-28,66,33,3,1,0
1,2012-11-29,43,27,4,1,0
2,2012-11-29,40,26,4,1,0
3,2012-11-29,69,46,4,1,0
4,2012-11-29,72,43,4,1,0
5,2012-11-29,M,M,4,1,0
6,2012-11-29,73,33,4,1,0
7,2012-11-29,69,45,4,1,0
8,2012-11-29,77,37,4,1,0
9,2012-11-29,40,23,4,1,0
10,2012-11-29,67,51,4,1,0
11,2012-11-29,67,45,4,1,0
12,2012-11-29,68,48,4,1,0
13,2012-11-29,62,27,4,1,0
14,2012-11-29,70,42,4,1,0
15,2012-11-29,42,20,4,1,0
16,2012-11-29,43,27,4,1,0
17,2012-11-29,70,35,4,1,0
18,2012-11-29,68,43,4,1,0
19,2012-11-29,51,32,4,1,0
20,2012-11-29,68,38,4,1,0
1,2012-11-30,40,28,5,1,0
2,2012-11-30,35,27,5,1,0
3,2012-11-30,61,47,5,1,0
4,2012-11-30,79,62,5,1,0
5,2012-11-30,M,M,5,1,0
6,2012-11-30,79,58,5,1,0
7,2012-11-30,70,49,5,1,0
8,2012-11-30,86,61,5,1,0
9,2012-11-30,36,31,5,1,0
10,2012-11-30,73,56,5,1,0
11,2012-11-30,74,47,5,1,0
12,2012-11-30,74,52,5,1,0
13,2012-11-30,63,30,5,1,0
14,2012-11-30,70,45,5,1,0
15,2012-11-30,31,21,5,1,0
16,2012-11-30,40,29,5,1,0
17,2012-11-30,62,41,5,1,0
18,2012-11-30,74,55,5,1,0
19,2012-11-30,44,40,5,1,0
20,2012-11-30,74,54,5,1,0
1,2012-12-01,29,25,6,0,1
2,2012-12-01,30,22,6,0,1
3,2012-12-01,77,59,6,0,1
4,2012-12-01,83,67,6,0,1
5,2012-12-01,M,M,6,0,1
6,2012-12-01,84,66,6,0,1
7,2012-12-01,76,48,6,0,1
8,2012-12-01,88,68,6,0,1
9,2012-12-01,47,35,6,0,1
10,2012-12-01,66,61,6,0,1
11,2012-12-01,71,56,6,0,1
12,2012-12-01,69,59,6,0,1
13,2012-12-01,63,33,6,0,1
14,2012-12-01,77,49,6,0,1
15,2012-12-01,27,22,6,0,1
16,2012-12-01,30,27,6,0,1
17,2012-12-01,78,55,6,0,1
18,2012-12-01,81,64,6,0,1
19,2012-12-01,58,40,6,0,1
20,2012-12-01,82,63,6,0,1
1,2012-12-02,51,28,7,0,1
2,2012-12-02,50,30,7,0,1
3,2012-12-02,76,49,7,0,1
4,2012-12-02,80,68,7,0,1
5,2012-12-02,M,M,7,0,1
6,2012-12-02,81,66,7,0,1
7,2012-12-02,73,36,7,0,1
8,2012-12-02,M,64,7,0,1
9,2012-12-02,40,27,7,0,1
10,2012-12-02,75,57,7,0,1
11,2012-12-02,77,50,7,0,1
12,2012-12-02,77,54,7,0,1
13,2012-12-02,68,34,7,0,1
14,2012-12-02,74,37,7,0,1
15,2012-12-02,46,26,7,0,1
16,2012-12-02,53,30,7,0,1
17,2012-12-02,77,46,7,0,1
18,2012-12-02,82,68,7,0,1
19,2012-12-02,59,39,7,0,1
20,2012-12-02,82,67,7,0,1
1,2012-12-03,57,34,1,1,0
2,2012-12-03,54,40,1,1,0
3,2012-12-03,76,57,1,1,0
4,2012-12-03,80,65,1,1,0
5,2012-12-03,M,M,1,1,0
6,2012-12-03,81,61,1,1,0
7,2012-12-03,78,54,1,1,0
8,2012-12-03,83,66,1,1,0
9,2012-12-03,56,37,1,1,0
10,2012-12-03,69,61,1,1,0
11,2012-12-03,69,55,1,1,0
12,2012-12-03,71,57,1,1,0
13,2012-12-03,54,28,1,1,0
14,2012-12-03,79,55,1,1,0
15,2012-12-03,53,25,1,1,0
16,2012-12-03,58,32,1,1,0
17,2012-12-03,77,57,1,1,0
18,2012-12-03,80,64,1,1,0
19,2012-12-03,65,44,1,1,0
20,2012-12-03,80,65,1,1,0
1,2012-12-04,59,32,2,1,0
2,2012-12-04,55,36,2,1,0
3,2012-12-04,65,36,2,1,0
4,2012-12-04,79,57,2,1,0
5,2012-12-04,M,M,2,1,0
6,2012-12-04,78,55,2,1,0
7,2012-12-04,65,40,2,1,0
8,2012-12-04,79,59,2,1,0
9,2012-12-04,46,22,2,1,0
10,2012-12-04,76,57,2,1,0
11,2012-12-04,77,52,2,1,0
12,2012-12-04,78,53,2,1,0
13,2012-12-04,56,21,2,1,0
14,2012-12-04,66,45,2,1,0
15,2012-12-04,50,25,2,1,0
16,2012-12-04,59,30,2,1,0
17,2012-12-04,65,34,2,1,0
18,2012-12-04,73,55,2,1,0
19,2012-12-04,56,30,2,1,0
20,2012-12-04,73,53,2,1,0
1,2012-12-05,59,32,3,1,0
2,2012-12-05,55,30,3,1,0
3,2012-12-05,63,31,3,1,0
4,2012-12-05,74,50,3,1,0
5,2012-12-05,M,M,3,1,0
6,2012-12-05,73,42,3,1,0
7,2012-12-05,63,31,3,1,0
8,2012-12-05,73,50,3,1,0
9,2012-12-05,40,19,3,1,0
10,2012-12-05,72,56,3,1,0
11,2012-12-05,76,47,3,1,0
12,2012-12-05,73,52,3,1,0
13,2012-12-05,69,41,3,1,0
14,2012-12-05,63,38,3,1,0
15,2012-12-05,53,30,3,1,0
16,2012-12-05,60,32,3,1,0
17,2012-12-05,63,28,3,1,0
18,2012-12-05,67,41,3,1,0
19,2012-12-05,36,24,3,1,0
20,2012-12-05,67,42,3,1,0
1,2012-12-06,40,24,4,1,0
2,2012-12-06,38,24,4,1,0
3,2012-12-06,63,43,4,1,0
4,2012-12-06,74,49,4,1,0
5,2012-12-06,M,M,4,1,0
6,2012-12-06,74,40,4,1,0
7,2012-12-06,69,44,4,1,0
8,2012-12-06,77,52,4,1,0
9,2012-12-06,46,27,4,1,0
10,2012-12-06,71,62,4,1,0
11,2012-12-06,72,59,4,1,0
12,2012-12-06,71,63,4,1,0
13,2012-12-06,50,28,4,1,0
14,2012-12-06,70,45,4,1,0
15,2012-12-06,39,18,4,1,0
16,2012-12-06,41,21,4,1,0
17,2012-12-06,64,39,4,1,0
18,2012-12-06,70,52,4,1,0
19,2012-12-06,44,33,4,1,0
20,2012-12-06,69,48,4,1,0
1,2012-12-07,44,23,5,1,0
2,2012-12-07,41,27,5,1,0
3,2012-12-07,56,49,5,1,0
4,2012-12-07,79,57,5,1,0
5,2012-12-07,M,M,5,1,0
6,2012-12-07,78,50,5,1,0
7,2012-12-07,49,40,5,1,0
8,2012-12-07,81,59,5,1,0
9,2012-12-07,32,22,5,1,0
10,2012-12-07,64,60,5,1,0
11,2012-12-07,64,54,5,1,0
12,2012-12-07,64,56,5,1,0
13,2012-12-07,53,24,5,1,0
14,2012-12-07,49,43,5,1,0
15,2012-12-07,38,18,5,1,0
16,2012-12-07,44,22,5,1,0
17,2012-12-07,56,46,5,1,0
18,2012-12-07,73,54,5,1,0
19,2012-12-07,43,36,5,1,0
20,2012-12-07,74,53,5,1,0
1,2012-12-08,43,40,6,0,1
2,2012-12-08,44,40,6,0,1
3,2012-12-08,55,46,6,0,1
4,2012-12-08,81,63,6,0,1
5,2012-12-08,M,M,6,0,1
6,2012-12-08,83,56,6,0,1
7,2012-12-08,50,40,6,0,1
8,2012-12-08,84,66,6,0,1
9,2012-12-08,34,26,6,0,1
10,2012-12-08,69,58,6,0,1
11,2012-12-08,69,54,6,0,1
12,2012-12-08,68,54,6,0,1
13,2012-12-08,52,20,6,0,1
14,2012-12-08,54,42,6,0,1
15,2012-12-08,38,32,6,0,1
16,2012-12-08,45,42,6,0,1
17,2012-12-08,56,43,6,0,1
18,2012-12-08,71,52,6,0,1
19,2012-12-08,38,33,6,0,1
20,2012-12-08,72,51,6,0,1
1,2012-12-09,46,38,7,0,1
2,2012-12-09,44,36,7,0,1
3,2012-12-09,51,29,7,0,1
4,2012-12-09,80,55,7,0,1
5,2012-12-09,M,M,7,0,1
6,2012-12-09,79,55,7,0,1
7,2012-12-09,47,28,7,0,1
8,2012-12-09,81,55,7,0,1
9,2012-12-09,33,21,7,0,1
10,2012-12-09,74,60,7,0,1
11,2012-12-09,74,55,7,0,1
12,2012-12-09,76,57,7,0,1
13,2012-12-09,22,4,7,0,1
14,2012-12-09,48,29,7,0,1
15,2012-12-09,44,27,7,0,1
16,2012-12-09,46,36,7,0,1
17,2012-12-09,53,30,7,0,1
18,2012-12-09,70,42,7,0,1
19,2012-12-09,38,35,7,0,1
20,2012-12-09,71,41,7,0,1
1,2012-12-10,50,41,1,1,0
2,2012-12-10,58,37,1,1,0
3,2012-12-10,36,21,1,1,0
4,2012-12-10,55,36,1,1,0
5,2012-12-10,M,M,1,1,0
6,2012-12-10,56,27,1,1,0
7,2012-12-10,36,18,1,1,0
8,2012-12-10,55,36,1,1,0
9,2012-12-10,21,1,1,1,0
10,2012-12-10,79,61,1,1,0
11,2012-12-10,81,61,1,1,0
12,2012-12-10,83,58,1,1,0
13,2012-12-10,36,5,1,1,0
14,2012-12-10,36,19,1,1,0
15,2012-12-10,39,32,1,1,0
16,2012-12-10,54,44,1,1,0
17,2012-12-10,38,17,1,1,0
18,2012-12-10,45,31,1,1,0
19,2012-12-10,37,30,1,1,0
20,2012-12-10,44,29,1,1,0
1,2012-12-11,48,32,2,1,0
2,2012-12-11,52,30,2,1,0
3,2012-12-11,51,20,2,1,0
4,2012-12-11,57,29,2,1,0
5,2012-12-11,M,M,2,1,0
6,2012-12-11,54,25,2,1,0
7,2012-12-11,48,19,2,1,0
8,2012-12-11,52,30,2,1,0
9,2012-12-11,19,4,2,1,0
10,2012-12-11,78,65,2,1,0
11,2012-12-11,79,62,2,1,0
12,2012-12-11,80,63,2,1,0
13,2012-12-11,35,12,2,1,0
14,2012-12-11,49,18,2,1,0
15,2012-12-11,44,29,2,1,0
16,2012-12-11,50,32,2,1,0
17,2012-12-11,52,13,2,1,0
18,2012-12-11,51,29,2,1,0
19,2012-12-11,34,25,2,1,0
20,2012-12-11,51,23,2,1,0
1,2012-12-12,37,26,3,1,0
2,2012-12-12,36,26,3,1,0
3,2012-12-12,52,27,3,1,0
4,2012-12-12,62,30,3,1,0
5,2012-12-12,M,M,3,1,0
6,2012-12-12,62,22,3,1,0
7,2012-12-12,54,26,3,1,0
8,2012-12-12,63,28,3,1,0
9,2012-12-12,41,9,3,1,0
10,2012-12-12,66,57,3,1,0
11,2012-12-12,64,56,3,1,0
12,2012-12-12,66,59,3,1,0
13,2012-12-12,55,24,3,1,0
14,2012-12-12,54,21,3,1,0
15,2012-12-12,42,19,3,1,0
16,2012-12-12,38,27,3,1,0
17,2012-12-12,54,19,3,1,0
18,2012-12-12,59,30,3,1,0
19,2012-12-12,45,28,3,1,0
20,2012-12-12,58,28,3,1,0
1,2012-12-13,44,24,4,1,0
2,2012-12-13,41,28,4,1,0
3,2012-12-13,61,38,4,1,0
4,2012-12-13,70,34,4,1,0
5,2012-12-13,M,M,4,1,0
6,2012-12-13,69,23,4,1,0
7,2012-12-13,62,37,4,1,0
8,2012-12-13,70,32,4,1,0
9,2012-12-13,37,23,4,1,0
10,2012-12-13,61,48,4,1,0
11,2012-12-13,59,46,4,1,0
12,2012-12-13,63,50,4,1,0
13,2012-12-13,54,32,4,1,0
14,2012-12-13,63,34,4,1,0
15,2012-12-13,41,16,4,1,0
16,2012-12-13,44,24,4,1,0
17,2012-12-13,62,37,4,1,0
18,2012-12-13,66,39,4,1,0
19,2012-12-13,48,32,4,1,0
20,2012-12-13,66,33,4,1,0
1,2012-12-14,49,26,5,1,0
2,2012-12-14,44,28,5,1,0
3,2012-12-14,54,41,5,1,0
4,2012-12-14,71,56,5,1,0
5,2012-12-14,M,M,5,1,0
6,2012-12-14,72,56,5,1,0
7,2012-12-14,56,46,5,1,0
8,2012-12-14,73,55,5,1,0
9,2012-12-14,39,18,5,1,0
10,2012-12-14,60,47,5,1,0
11,2012-12-14,62,46,5,1,0
12,2012-12-14,60,50,5,1,0
13,2012-12-14,46,25,5,1,0
14,2012-12-14,56,44,5,1,0
15,2012-12-14,46,15,5,1,0
16,2012-12-14,50,25,5,1,0
17,2012-12-14,56,34,5,1,0
18,2012-12-14,62,52,5,1,0
